datetime	T	RH	WS	SOL	RAIN	PRESS
2018-09-26 16:00:00	23.350	57.630	0.820	0.340	0.000	1023.000
2018-09-26 16:15:00	22.480	61.640	1.244	0.200	0.000	1023.000
2018-09-26 16:30:00	22.010	62.290	1.292	0.120	0.000	1023.000
2018-09-26 16:45:00	21.630	63.400	1.450	0.100	0.000	1023.000
2018-09-26 17:00:00	21.460	65.150	1.724	0.070	0.000	1023.000
2018-09-26 17:15:00	21.170	65.910	1.381	0.050	0.000	1023.000
2018-09-26 17:30:00	21.300	65.120	1.332	0.060	0.000	1023.000
2018-09-26 17:45:00	21.240	66.690	1.054	0.070	0.000	1023.000
2018-09-26 18:00:00	21.000	67.310	1.200	0.050	0.000	1023.000
2018-09-26 18:15:00	20.690	68.760	1.264	0.030	0.000	1023.000
2018-09-26 18:30:00	20.360	69.960	1.001	0.020	0.000	1023.000
2018-09-26 18:45:00	20.080	70.710	0.970	0.010	0.000	1023.000
2018-09-26 19:00:00	19.880	71.580	0.910	0.000	0.000	1023.000
2018-09-26 19:15:00	19.600	73.450	0.730	0.000	0.000	1024.000
2018-09-26 19:30:00	19.290	74.870	0.610	0.000	0.000	1024.000
2018-09-26 19:45:00	18.780	77.050	0.420	0.000	0.000	1024.000
2018-09-26 20:00:00	18.240	79.970	0.340	0.000	0.000	1024.000
2018-09-26 20:15:00	17.560	82.100	0.240	0.000	0.000	1024.000
2018-09-26 20:30:00	17.140	82.500	0.320	0.000	0.000	1024.000
2018-09-26 20:45:00	17.490	82.300	0.300	0.000	0.000	1024.000
2018-09-26 21:00:00	17.270	82.900	0.340	0.000	0.000	1024.000
2018-09-26 21:15:00	17.190	83.200	0.430	0.000	0.000	1024.000
2018-09-26 21:30:00	17.020	82.200	0.550	0.000	0.000	1024.000
2018-09-26 21:45:00	17.040	83.300	0.490	0.000	0.000	1024.000
2018-09-26 22:00:00	16.350	84.500	0.440	0.000	0.000	1024.000
2018-09-26 22:15:00	16.430	83.300	0.840	0.000	0.000	1024.000
2018-09-26 22:30:00	16.470	81.400	1.063	0.000	0.000	1024.000
2018-09-26 22:45:00	16.230	82.900	0.750	0.000	0.000	1024.000
2018-09-26 23:00:00	15.690	85.000	0.470	0.000	0.000	1024.000
2018-09-26 23:15:00	15.510	84.600	0.580	0.000	0.000	1024.000
2018-09-26 23:30:00	14.860	88.100	0.170	0.000	0.000	1024.000
2018-09-26 23:45:00	14.620	88.400	0.330	0.000	0.000	1024.000
2018-09-27 00:00:00	14.630	88.500	0.330	0.000	0.000	1024.000
2018-09-27 00:15:00	14.580	88.900	0.350	0.000	0.000	1024.000
2018-09-27 00:30:00	14.520	88.800	0.340	0.000	0.000	1023.000
2018-09-27 00:45:00	14.650	88.500	0.300	0.000	0.000	1023.000
2018-09-27 01:00:00	14.780	87.800	0.240	0.000	0.000	1023.000
2018-09-27 01:15:00	14.810	87.700	0.170	0.000	0.000	1023.000
2018-09-27 01:30:00	15.020	86.700	0.320	0.000	0.000	1023.000
2018-09-27 01:45:00	15.120	86.000	0.310	0.000	0.000	1023.000
2018-09-27 02:00:00	15.190	86.600	0.450	0.000	0.000	1023.000
2018-09-27 02:15:00	15.230	85.900	0.330	0.000	0.000	1022.000
2018-09-27 02:30:00	15.340	85.800	0.260	0.000	0.000	1022.000
2018-09-27 02:45:00	15.230	87.600	0.280	0.000	0.000	1022.000
2018-09-27 03:00:00	15.020	88.200	0.310	0.000	0.000	1022.000
2018-09-27 03:15:00	15.000	88.100	0.370	0.000	0.000	1022.000
2018-09-27 03:30:00	15.010	88.900	0.290	0.000	0.000	1022.000
2018-09-27 03:45:00	14.980	89.000	0.260	0.000	0.000	1022.000
2018-09-27 04:00:00	15.000	88.700	0.300	0.000	0.000	1022.000
2018-09-27 04:15:00	14.990	89.000	0.200	0.000	0.000	1021.000
2018-09-27 04:30:00	14.970	89.400	0.240	0.000	0.000	1021.000
2018-09-27 04:45:00	14.990	89.400	0.310	0.000	0.000	1021.000
2018-09-27 05:00:00	14.990	89.400	0.060	0.000	0.000	1021.000
2018-09-27 05:15:00	15.000	89.800	0.160	0.000	0.000	1021.000
2018-09-27 05:30:00	15.000	89.800	0.200	0.000	0.000	1021.000
2018-09-27 05:45:00	14.950	90.300	0.100	0.000	0.000	1021.000
2018-09-27 06:00:00	14.900	90.500	0.210	0.000	0.000	1021.000
2018-09-27 06:15:00	14.900	90.500	0.280	0.000	0.000	1020.000
2018-09-27 06:30:00	14.980	90.400	0.210	0.000	0.000	1020.000
2018-09-27 06:45:00	15.010	90.300	0.420	0.000	0.000	1020.000
2018-09-27 07:00:00	15.090	90.300	0.520	0.000	0.000	1020.000
2018-09-27 07:15:00	15.260	90.100	0.520	0.000	0.000	1020.000
2018-09-27 07:30:00	15.610	88.900	0.500	0.010	0.000	1020.000
2018-09-27 07:45:00	16.390	87.200	0.450	0.020	0.000	1020.000
2018-09-27 08:00:00	16.460	87.800	0.320	0.020	0.000	1020.000
2018-09-27 08:15:00	16.420	87.000	0.710	0.040	0.000	1019.000
